group_id,group_name,section_unit,role,person_id,person_name,affiliation
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",3373,"Mgr., Bc. Markéta Heflerová",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",1254,"Mgr. Lucie Krausová",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",3449,"Ing. Tomáš Kučera",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",3451,"Mgr. Zdeněk Kyselý",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",1564,"Ing. Daniela Matějková",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",3104,"Jan Matera",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",1748,"Ing. Petr Novák",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",3165,"Mgr. et Mgr. Roman Odložilík, MPA",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",1961,"Mgr. Zbyněk Podhrázký",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",3456,"Ing. Miroslav Pokorný",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",3374,"Ing. et Ing. Lenka Poliaková",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",3064,"Mgr. Alice Strnadová, MBA",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",2507,"Ing. Mgr. Venuše Škampová",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",2692,"Mgr. Tomáš Troch",""
22,"Resortní koordinační skupina Ministerstva zdravotnictví ČR pro Evropskou unii","SL/MEZ","Členové",2976,"Ing. Martin Zeman",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Tajemník",4059,"Mgr. Ladislav Vilček",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",123,"Mgr. et Mgr. Hana Benešová",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3544,"Mgr. Lukáš Bouz",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3260,"Mgr. Ondřej Čady",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",331,"Mgr. Klára Čížková",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3495,"RNDr. Šárka Daňková",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3820,"Mgr. Matyáš Fošum, Ph.D.",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",4213,"Ing. Adam Gřunděl, MBA, MPH",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",723,"Mgr. Jana Hlaváčová",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3832,"Ing. Jan Hodač",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3169,"Ing. Vanda Horná, MBA",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",1071,"Mgr. Blanka Kavková",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3164,"Ing. Marcela Kubicová",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3396,"Ing. Olga Laaksonen",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3172,"RNDr. Ondřej Májek, Ph.D.",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",1564,"Ing. Daniela Matějková",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",4061,"Ing. Kristýna Matějková",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",1748,"Ing. Petr Novák",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",4063,"Mgr. Martin Pilník",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",1971,"prof. PhDr. Andrea Pokorná, Ph.D.",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3199,"Mgr. Michal Pospíšil",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",4,"Ing. Kateřina Přibylová",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",2363,"Ing. Veronika Stejskalová",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",3733,"Mgr. Ivana Svobodová",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",2436,"MUDr. Mgr. Michal Synek",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",2618,"Bc. Martin Švanda",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",2692,"Mgr. Tomáš Troch",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",2870,"PharmDr. Lenka Vostalová",""
23,"Pracovní skupina Ministerstva zdravotnictví pro koordinaci spolupráce s OECD","MIN/MEZ","Členové",4060,"Mgr. Soňa Zemanová",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Předseda",1054,"MUDr. Igor Karen",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Místopředseda",467,"MUDr. Vladimír Dvořák, Ph.D.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Místopředseda",1021,"prof. MUDr. Marian Kacerovský, Ph.D.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Místopředseda",2538,"doc. MUDr. Roman Šmucler, CSc.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Místopředseda",2547,"MUDr. Petr Šonka",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Místopředseda",4195,"MUDr. Patrik Zachar",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Tajemník",4018,"Mgr. Jana Velkoborská",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",246,"doc. MUDr. Svatopluk Býma, CSc.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",467,"MUDr. Vladimír Dvořák, Ph.D.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",542,"prof. MUDr. et MUDr. René Foltán, Ph.D., FEBOMFS",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",810,"MUDr. Robert Houba, Ph.D.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",852,"MUDr. Ilona Hülleová",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",3663,"Ing. Miroslav Jankůj, Ph.D.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",4265,"doc. MUDr. Radek Mounajjed, D.D.S., Ph.D., FAP",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",3907,"MUDr. Jan Nový",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",1856,"prof. MUDr. Antonín Pařízek, CSc.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",2292,"doc. MUDr. Radovan Slezák, CSc.",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",2411,"MUDr. Marika Svatošová",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",2458,"MUDr. Alena Šebková",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",3605,"MUDr. Jiří Škultéty",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",2528,"MUDr. Petr Šmach",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",4263,"MUDr. Jiří Šulc",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",4195,"MUDr. Patrik Zachar",""
25,"Pracovní skupina pro reformu primární péče","SZ/OZP","Členové",4264,"MUDr. Hana Zallmannová Čechová",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Předseda",2507,"Ing. Mgr. Venuše Škampová",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Místopředseda",3604,"MUDr. Štěpán Machač, Ph.D.",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Tajemník",4288,"PhDr. Alena Mikutová",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3307,"MUDr. Tomáš Boráň",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3601,"doc. Mgr. Věra Franková, Ph.D. et Ph.D.",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",4114,"MUDr. Alena Jeníková",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3562,"doc. PhDr. Ing. Hana Konečná, Ph.D.",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3130,"RNDr. Tomáš Kučera, CSc.",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3968,"Mgr. Jiřina Kunášková",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",1505,"doc. MUDr. Tonko Mardešič, CSc.",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3418,"RNDr. Jan Mužík, Ph.D.",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",1955,"MUDr. Ludmila Plšková",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3128,"Mgr. Martin Pohl",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3125,"MUDr. David Rumpík, Ph.D.",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",2361,"prof. MUDr. David Stejskal",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3605,"MUDr. Jiří Škultéty",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3127,"doc. MUDr. Vít Unzeitig, CSc.",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",3603,"MUDr. Jan Vodička",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",2949,"MUDr. Libor Zámečník, Ph.D., FEBU, FECSM",""
32,"Komise pro reprodukční medicínu","SZ/OZP","Členové",2954,"Mgr. Jan Zapletal",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Předseda",4195,"MUDr. Patrik Zachar",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Místopředseda",1635,"prof. MUDr. Hynek Mírka, Ph.D.",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Tajemník",2363,"Ing. Veronika Stejskalová",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",3642,"Ing. Pavel Dvořák",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",520,"prof. MUDr. Jiří Ferda, Ph.D.",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",869,"doc. MUDr. František Charvát, Ph.D.",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",1181,"doc. MUDr. Pavel Koranda, Ph.D.",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",1425,"MUDr. Radka Lohynská, Ph.D.",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",1699,"Mgr. et Mgr. Pavel Nedbal",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",1851,"Mgr. Petr Papírník",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",3837,"Mgr. Jana Povolná",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",2102,"MUDr. Pavel Rejtar, Ph.D.",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",3381,"Ing. Lucie Súkupová, Ph.D.",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",4142,"MUDr. Pavol Tomašov, Ph.D.",""
42,"Pracovní skupina pro lékařské ozáření","SZ/OZP","Členové",4107,"MUDr. Jiří Weichet, Ph.D.",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Předseda",3838,"Mgr. Lenka Hynštová",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",45,"Mgr. Martin Balada, LL.M.",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",4001,"Mgr. et Mgr. Oldřich Hošek",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",4000,"Mgr. Edita Klavíková, MBA",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",3998,"Mgr. Libuše Martináková, MBA",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",1757,"Mgr. Jana Nováková, MBA",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",3929,"Mgr. Šárka Slavíková",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",3458,"Ing. Michael Souček",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",3064,"Mgr. Alice Strnadová, MBA",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",3999,"Mgr. Dana Vaňková",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",4054,"Žofie Vojáčková",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",3688,"MUDr. Miroslav Zvolský",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Členové",3997,"Ing. Vojtěch Žabka",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Hosté",4055,"Mgr. Hana Fungačová",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Hosté",4280,"Bc. Stanislava Hamáková, DiS.",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Hosté",4281,"Ing. Dagmar Hoferková",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Hosté",4282,"PhDr. Veronika Kavan",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Hosté",1414,"Mgr. Šárka Liolia",""
44,"Pracovní skupina pro dobrovolnictví ve zdravotnictví","SZ/OZP","Hosté",2605,"MUDr. Ivana Štverka Kořínková",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",105,"Mgr. Martina Benčíková",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",272,"PhDr. Ladislav Csémy",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",681,"Mgr. Eva Heisslerová",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",1634,"prof. PhDr. Michal Miovský, Ph.D.",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",1667,"MUDr. Viktor Mravčík, Ph.D.",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",1702,"JUDr. Kamil Nedvědický",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",3444,"MUDr. Marie Nejedlá","Státní zdravotní ústav"
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",3445,"Mgr. Martin Neřold, M.A.",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",1996,"MUDr. Petr Popov",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",2118,"PeadDr. Martina Richterová-Těmínová",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",2261,"Mgr. Vladimír Sklenář",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",2519,"Mgr. Martin Škrobánek",""
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Členové",3443,"Mgr. Claudia Varhol","Svaz obcí a měst České republiky"
51,"Mezirezortní pracovní skupina pro snížení škod působených alkoholem - MPS SPA","SZ/OPL","Hosté",3492,"Ing. Dana Večeřová",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",461,"MUDr. Jiří Dvořáček",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",667,"MUDr. Milena Havlová",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",905,"prim. MUDr. Libor Chvíla, CSc.",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",1007,"Ing. Tomáš Jung, MBA",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",3455,"MUDr. Marian Koranda",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",1192,"Mgr. Lenka Kostelecká",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",1199,"MUDr. Veronika Kotková",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",1634,"prof. PhDr. Michal Miovský, Ph.D.",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",1667,"MUDr. Viktor Mravčík, Ph.D.",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",1741,"MUDr. Petr Nevšímal",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",1963,"Mgr. Kateřina Podrazilová, Ph.D.",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",1996,"MUDr. Petr Popov",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",2118,"PeadDr. Martina Richterová-Těmínová",""
52,"Pracovní skupina pro návykové nemoci při Ministerstvu zdravotnictví  (PSPNN)","SZ/OPL","Členové",2237,"MUDr. Jana Schmidtová",""
55,"Mezirezortní pracovní skupina k problematice komplexní ochrany před škodami působenými tabákem (MPS KOTA)","SZ","Členové",153,"Ing. Karel Bláha, CSc.","Ministerstvo životního prostředí"
55,"Mezirezortní pracovní skupina k problematice komplexní ochrany před škodami působenými tabákem (MPS KOTA)","SZ","Členové",3473,"PhDr. Kateřina Bocianová, Ph.D.","Ministerstvo zahraničních věcí"
55,"Mezirezortní pracovní skupina k problematice komplexní ochrany před škodami působenými tabákem (MPS KOTA)","SZ","Členové",374,"MUDr. Jiří Dolák","A.N.O. - Asociace nestátních organizací"
55,"Mezirezortní pracovní skupina k problematice komplexní ochrany před škodami působenými tabákem (MPS KOTA)","SZ","Členové",3489,"Mgr. Aneta Dvořáková","Ministerstvo spravedlnosti"
